 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  6.321460629711822e-25  6.321460629711822e-25  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.033221617947233e-25 -4.066443235894466e-25  0.000000000000000e+00 
 5.000000000000000e-11  2.450603831838847e-19  2.454470821646912e-22  7.013713889467740e-19 -1.182169583656643e-18  2.450333602412067e-22  8.525578614647328e-21  1.705115722929466e-20  4.900667204824134e-22 
 1.000000000000000e-10  1.551332089343055e-19  4.001801109880087e-22  1.360481506217212e-18 -2.343464856930801e-18  4.673988890004781e-22  1.668448173023998e-20  3.336896346047997e-20  9.347977780009562e-22 
 2.000000000000000e-10  2.015634304409892e-20  5.474971491206366e-22  2.901130389252006e-18 -1.455213558006099e-18  6.582447882205246e-22  2.945663122699190e-20  5.891326245398381e-20  1.316489576441049e-21 
 4.000000000000000e-10  1.748508703694432e-18  4.850131353245587e-21  5.479369928563740e-18  4.400305944734940e-19  6.776386919137692e-22 -3.238955279306675e-20 -6.477910558613350e-20  1.355277383827538e-21 
 8.000000000000000e-10  8.701305428943114e-19  1.240930067917819e-20  4.114327050316946e-18  3.344527391583304e-18  3.651628267146112e-22 -6.171627706731128e-20 -1.234325541346226e-19  7.303256534292223e-22 
 1.600000000000000e-09 -4.091507234996934e-20  1.789208740626442e-20  6.547897417770192e-18  6.883512228521806e-18  4.585564663625940e-23 -4.094453822817170e-20 -8.188907645634341e-20  9.171129327251881e-23 
 3.200000000000000e-09  3.928870889465368e-20  2.259876373499879e-20  4.517370706656950e-18  1.065040445413479e-17 -6.539324452128411e-23 -2.910608949428605e-21 -5.821217898857210e-21 -1.307864890425682e-22 
 6.400000000000000e-09 -4.097569287943941e-21  2.523763302901505e-20  1.089873830507543e-17  1.541315676341031e-17  3.530028658809837e-23  7.563638860122966e-21  1.512727772024593e-20  7.060057317619674e-23 
 1.140000000000000e-08 -7.167031432595934e-21  2.481283570383538e-20  1.136768429858333e-17  1.820635364099397e-17 -8.175498702264696e-23  2.632224548792819e-21  5.264449097585638e-21 -1.635099740452939e-22 
 1.640000000000000e-08  3.431371644609403e-20  2.527389158610790e-20  1.620848876757610e-17  2.104457586019578e-17 -1.815470474034959e-23  4.177666497515236e-21  8.355332995030473e-21 -3.630940948069917e-23 
 2.140000000000000e-08 -1.379641385304603e-20  2.297607745937094e-20  2.279099849458466e-17  2.358220351844802e-17  1.790166379843921e-24  6.597420551329690e-21  1.319484110265938e-20  3.580332759687841e-24 
 2.640000000000000e-08  7.326637773072428e-20  2.540115431172523e-20  2.769710397957798e-17  2.511437729474413e-17 -1.329770263294675e-23  2.467910583318459e-21  4.935821166636918e-21 -2.659540526589351e-23 
 3.140000000000000e-08  3.784998673485081e-20  2.693704285453129e-20  3.256143045996354e-17  2.611248268881381e-17 -4.020874045368429e-24  6.951893506624138e-22  1.390378701324828e-21 -8.041748090736858e-24 
 3.640000000000000e-08  2.558604697161984e-20  2.733257078147622e-20  3.737901407508627e-17  2.670857699202670e-17  1.177160615965509e-25 -1.140175817113451e-21 -2.280351634226901e-21  2.354321231931018e-25 
 4.139999999999999e-08  3.813429092803469e-20  2.813128076780641e-20  3.989918290709921e-17  2.651135534417618e-17 -8.508986284206485e-24 -2.026645431419064e-21 -4.053290862838129e-21 -1.701797256841297e-23 
 4.639999999999999e-08  2.964977080587162e-20  2.847578326591367e-20  4.225272222149136e-17  2.673207953191614e-17 -8.821768869462258e-24 -1.202483605047509e-21 -2.404967210095018e-21 -1.764353773892452e-23 
 5.139999999999999e-08 -1.220457329434855e-20  2.604091801155581e-20  4.743570606273871e-17  2.702552785035945e-17 -8.826276811092805e-24  3.398137359703632e-21  6.796274719407265e-21 -1.765255362218561e-23 
 5.639999999999999e-08  6.730622249840551e-20  2.785910414999708e-20  5.085410930167265e-17  2.652660908378459e-17 -9.427208075763529e-24 -3.327016618795225e-21 -6.654033237590451e-21 -1.885441615152706e-23 
 6.139999999999999e-08 -1.514610932355272e-20  2.573946147616312e-20  5.338528173714099e-17  2.512802288864591e-17 -1.060153838627355e-23 -9.947265032957703e-24 -1.989453006591541e-23 -2.120307677254711e-23 
 6.640000000000000e-08  7.171867917617142e-20  2.795077424684053e-20  5.507562100315299e-17  2.328842335050412e-17 -1.967374437516975e-23 -3.505371702547837e-21 -7.010743405095673e-21 -3.934748875033951e-23 
 7.140000000000000e-08 -1.408177733264542e-20  2.601477501395935e-20  5.833511814769060e-17  2.156294641542665e-17 -1.460184730990535e-23  1.871683644834789e-22  3.743367289669578e-22 -2.920369461981071e-23 
 7.640000000000001e-08  6.057394427440505e-20  2.756972333246184e-20  6.168937557085164e-17  2.034219048748765e-17 -1.612571831934306e-23  2.578901891801297e-21  5.157803783602593e-21 -3.225143663868611e-23 
 8.140000000000001e-08 -5.673346556998805e-21  2.597795281390258e-20  6.191932819822198e-17  1.899955834529731e-17 -1.756387103971336e-23  6.579136852023910e-22  1.315827370404782e-21 -3.512774207942672e-23 
 8.640000000000002e-08  6.385992571539402e-20  2.784814783319603e-20  6.284305346556885e-17  1.734445731375626e-17 -1.229830042024670e-23  1.939960413044337e-21  3.879920826088674e-21 -2.459660084049340e-23 
 9.140000000000002e-08 -1.859112288318738e-20  2.553012935695127e-20  6.299917941902206e-17  1.532230755838331e-17 -1.486690228854428e-23  7.490875576624951e-22  1.498175115324990e-21 -2.973380457708857e-23 
 9.640000000000003e-08  7.125656542862879e-20  2.766365083760463e-20  6.323886115661619e-17  1.435937075333313e-17 -1.404617088890506e-23 -3.455260779706242e-21 -6.910521559412484e-21 -2.809234177781012e-23 
 1.014000000000000e-07 -1.406827651473542e-20  2.572213084078755e-20  6.315667335953479e-17  1.258953241351936e-17 -2.301423399744231e-23  6.047467264591319e-21  1.209493452918264e-20 -4.602846799488463e-23 
 1.064000000000000e-07  6.912852299620787e-20  2.782830535149598e-20  6.447812430724628e-17  1.066834965829728e-17 -1.795165091598977e-23 -2.453683178051116e-21 -4.907366356102232e-21 -3.590330183197954e-23 
 1.114000000000000e-07 -1.090448593800654e-20  2.606568543049846e-20  6.502777994962854e-17  9.198848917525899e-18 -1.913161299389769e-23  5.960937108023571e-21  1.192187421604714e-20 -3.826322598779538e-23 
 1.164000000000000e-07  5.699848657794637e-20  2.744816677690223e-20  6.570430280135670e-17  7.660100806607505e-18 -2.127819069028164e-23 -2.440527626835925e-21 -4.881055253671851e-21 -4.255638138056329e-23 
 1.214000000000000e-07 -2.057070044239361e-21  2.603611489633206e-20  6.619660816890303e-17  6.094141962160569e-18 -2.012857559969807e-23  5.953069507116059e-21  1.190613901423212e-20 -4.025715119939614e-23 
 1.264000000000000e-07  6.234731170205837e-20  2.786429848401177e-20  6.620554742882734e-17  3.939453352632513e-18 -2.573783999674424e-23 -2.403122886462712e-21 -4.806245772925425e-21 -5.147567999348848e-23 
