 time                   v(gate)                v(gfet,source)         i(vfet)                i(Lload)               v(dfet,source)         i(vig)                 v(fault_n)             v(tripped)            
 0.000000000000000e+00  2.292710499422049e-09  2.389520621724971e-09  8.646228177866533e-10  8.646326987715724e-10  1.199999998959429e+01 -1.269304142434213e-11  3.299999743125461e+00  4.583660653337664e-08 
 1.000000000000000e-11  2.288065736877343e-09  2.382907343897221e-09  8.709761800673732e-10  8.646326989303911e-10  1.199999998959276e+01 -1.249041495232639e-11  3.299999743125464e+00  4.583638513189214e-08 
 2.000000000000000e-11  2.288716882681285e-09  2.384165052014179e-09  8.699529985278787e-10  8.646326991897950e-10  1.199999998959175e+01 -1.255139568667740e-11  3.299999743125465e+00  4.583612472214282e-08 
 4.000000000000000e-11  2.290915984692887e-09  2.387250278588174e-09  8.676792617734463e-10  8.646326998845737e-10  1.199999998959027e+01 -1.264088226454740e-11  3.299999743125470e+00  4.583562717916378e-08 
 8.000000000000001e-11  2.284231512272861e-09  2.377908968449590e-09  8.756124714182079e-10  8.646327030787350e-10  1.199999998958346e+01 -1.236291667996992e-11  3.299999743125474e+00  4.583518364853489e-08 
 1.600000000000000e-10  2.288796374649849e-09  2.384605887552546e-09  8.629292835848901e-10  8.646327123291818e-10  1.199999998958055e+01 -1.257205884536150e-11  3.299999743125479e+00  4.583552528844570e-08 
 3.200000000000000e-10  2.287308582121783e-09  2.382595921316013e-09  8.606102497310530e-10  8.646327283414926e-10  1.199999998958572e+01 -1.250006586954455e-11  3.299999743125481e+00  4.583645752710697e-08 
 6.400000000000001e-10  2.301097722090528e-09  2.400993863619575e-09  8.602052403716698e-10  8.646327183244810e-10  1.199999998960620e+01 -1.299898849584785e-11  3.299999743125480e+00  4.583684433661500e-08 
 1.280000000000000e-09  2.286965193609714e-09  2.382045117647618e-09  8.708924692513165e-10  8.646327874389814e-10  1.199999998957457e+01 -1.248268811449363e-11  3.299999743125474e+00  4.583669792812203e-08 
 2.280000000000000e-09  2.290415962794001e-09  2.386965640971514e-09  8.638895154788884e-10  8.646330091379969e-10  1.199999998956570e+01 -1.261514574442749e-11  3.299999743125464e+00  4.583660406223475e-08 
 3.280000000000000e-09  2.293570359676589e-09  2.390819827033595e-09  8.647305094200419e-10  8.646333030381008e-10  1.199999998956141e+01 -1.272405444896485e-11  3.299999743125455e+00  4.583660192570595e-08 
 4.280000000000000e-09  2.290767226950652e-09  2.386953596391353e-09  8.651911409529589e-10  8.646336819125499e-10  1.199999998955221e+01 -1.262411965870409e-11  3.299999743125448e+00  4.583660630479852e-08 
 5.280000000000000e-09  2.288927464233481e-09  2.384690628207820e-09  8.651799277004102e-10  8.646341590699260e-10  1.199999998954192e+01 -1.256052561764663e-11  3.299999743125442e+00  4.583660643598698e-08 
 6.280000000000000e-09  2.289625909007720e-09  2.385718066770758e-09  8.651434013629000e-10  8.646347373698123e-10  1.199999998953173e+01 -1.258575982690004e-11  3.299999743125437e+00  4.583660641820607e-08 
 7.280000000000000e-09  2.290173026046893e-09  2.386365546701003e-09  8.651531713255167e-10  8.646354147522246e-10  1.199999998952183e+01 -1.260467275801709e-11  3.299999743125432e+00  4.583660650927905e-08 
 8.280000000000000e-09  2.289156745237386e-09  2.384974178743123e-09  8.652273342235617e-10  8.646362003244612e-10  1.199999998951053e+01 -1.256866144364391e-11  3.299999743125429e+00  4.583660657259646e-08 
 9.280000000000001e-09  2.288441992327750e-09  2.384058711041488e-09  8.652266680897469e-10  8.646370989654319e-10  1.199999998949902e+01 -1.254389094765967e-11  3.299999743125426e+00  4.583660620266668e-08 
 1.028000000000000e-08  2.288511075088095e-09  2.384147620228497e-09  8.651489524780231e-10  8.646381063247754e-10  1.199999998948834e+01 -1.254658090745972e-11  3.299999743125424e+00  4.583660725586067e-08 
 1.128000000000000e-08  2.288304995143320e-09  2.383837368132213e-09  8.651376282031720e-10  8.646392197461964e-10  1.199999998947782e+01 -1.253924562924155e-11  3.299999743125423e+00  4.583660603591638e-08 
 1.228000000000000e-08  2.284850077367839e-09  2.379514382344809e-09  8.660736572352334e-10  8.646405216832702e-10  1.199999998945518e+01 -1.241760812014867e-11  3.299999743125422e+00  4.583660668882293e-08 
 1.328000000000000e-08  2.291505315360487e-09  2.387948596830110e-09  8.639301496415897e-10  8.646418720977336e-10  1.199999998945674e+01 -1.265339222289441e-11  3.299999743125420e+00  4.583660643728803e-08 
 1.428000000000000e-08  2.287016728774738e-09  2.381834763746712e-09  8.654132965801864e-10  8.646433053316905e-10  1.199999998944671e+01 -1.249253145049235e-11  3.299999743125420e+00  4.583660675300770e-08 
 1.528000000000001e-08  2.290491350406820e-09  2.386221310633753e-09  8.635333559325886e-10  8.646446895597092e-10  1.199999998945785e+01 -1.261692955515682e-11  3.299999743125420e+00  4.583660622196548e-08 
 1.628000000000000e-08  2.282085079935436e-09  2.375637665286222e-09  8.665356210357800e-10  8.646461989453161e-10  1.199999998943741e+01 -1.231930440363620e-11  3.299999743125419e+00  4.583660620526876e-08 
 1.728000000000000e-08  2.290080935649086e-09  2.386211456164077e-09  8.639224891027197e-10  8.646477276161692e-10  1.199999998944048e+01 -1.260438216472981e-11  3.299999743125419e+00  4.583660669034081e-08 
 1.828000000000000e-08  2.285366180153348e-09  2.379983926084975e-09  8.661863448722329e-10  8.646493945770094e-10  1.199999998942086e+01 -1.243484034816299e-11  3.299999743125419e+00  4.583660671289222e-08 
 1.928000000000000e-08  2.286141032557809e-09  2.381089288280749e-09  8.651696026262812e-10  8.646511966158878e-10  1.199999998940753e+01 -1.246422767515326e-11  3.299999743125419e+00  4.583660669120818e-08 
 2.028000000000000e-08  2.287510710366480e-09  2.382724900243163e-09  8.649770899538112e-10  8.646531017894978e-10  1.199999998939858e+01 -1.251204107227503e-11  3.299999743125419e+00  4.583660638329476e-08 
 2.128000000000000e-08  2.285698158521754e-09  2.380267863688023e-09  8.653346927900429e-10  8.646551198421065e-10  1.199999998938678e+01 -1.244765518416090e-11  3.299999743125419e+00  4.583660648195716e-08 
 2.228000000000000e-08  2.284904458346726e-09  2.379308853270794e-09  8.652694116761950e-10  8.646572555442034e-10  1.199999998937486e+01 -1.242044946167704e-11  3.299999743125420e+00  4.583660590429424e-08 
 2.328000000000000e-08  2.285608712709886e-09  2.380240459070689e-09  8.651365179801473e-10  8.646594984332377e-10  1.199999998936461e+01 -1.244551781510311e-11  3.299999743125420e+00  4.583660680439888e-08 
