22-Sep-2026 20:51:22 | INFO    | KLayout version detected: 0.30.9 (required >= 0.30.5)
22-Sep-2026 20:51:22 | INFO    | Using DRC JSON file: /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
22-Sep-2026 20:51:22 | INFO    | Running IHP-SG13G2 main checks on design /work/build/scratch/sense-core8-20260922-r1/g1_main_core8.gds, topcell: g1_main_core8
2026-09-22 20:51:25 +0200: Memory Usage (408072K) : Starting running IHP-SG13G2 KLayout DRC runset on /work/build/scratch/sense-core8-20260922-r1/g1_main_core8.gds
2026-09-22 20:51:25 +0200: Memory Usage (408072K) : Ruby Version for klayout: 3.2.3
2026-09-22 20:51:25 +0200: Memory Usage (408072K) : Loading database to memory is complete.
2026-09-22 20:51:25 +0200: Memory Usage (408072K) : IHP-SG13G2 KLayout DRC runset output at: /work/build/scratch/sense-core8-stock-20260922-r1/drc/g1_main_core8_g1_main_core8_main.lyrdb
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : Evaluate switches.
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : tables selected: main
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : KLayout will use 128 thread(s) in tiling mode.
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : deep mode is enabled.
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : FEOL enabled: true
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : BEOL enabled: true
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : OFFGRID enabled: true
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : ANGLE enabled: true
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : PIN enabled: true
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : FORBIDDEN enabled: true
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : RECOMMENDED enabled: true
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : PreCheck DRC enabled: false
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : CONNECTIVITY_RULES enabled: true.
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : Read in polygons from layers.
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : activ_drw has 431 polygons
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : activ_pin has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : activ_mask has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : activ_filler has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : activ_nofill has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : activ_opc has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : activ_iopc has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : activ_noqrc has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (409348K) : biwind_drw has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (410724K) : biwind_opc has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (410724K) : pemwind_drw has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (410724K) : gatpoly_drw has 550 polygons
2026-09-22 20:51:25 +0200: Memory Usage (410724K) : gatpoly_pin has 8 polygons
2026-09-22 20:51:25 +0200: Memory Usage (410724K) : gatpoly_filler has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (410724K) : gatpoly_nofill has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (410936K) : gatpoly_opc has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (410936K) : gatpoly_iopc has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (410936K) : gatpoly_noqrc has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411196K) : cont_drw has 17319 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411460K) : cont_opc has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411460K) : nsd_drw has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411460K) : nsd_block has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411460K) : metal1_drw has 1337 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411460K) : metal1_pin has 16 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411460K) : metal1_mask has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411460K) : metal1_filler has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411460K) : metal1_nofill has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411460K) : metal1_slit has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411460K) : metal1_text has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411460K) : metal1_opc has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411828K) : metal1_noqrc has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411828K) : metal1_res has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411828K) : metal1_iprobe has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411828K) : metal1_diffprb has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411828K) : passiv_drw has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411828K) : passiv_pin has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (411828K) : passiv_sbump has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412092K) : passiv_pillar has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412092K) : passiv_pdl has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412092K) : metal2_drw has 362 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412288K) : metal2_pin has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412288K) : metal2_mask has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412288K) : metal2_filler has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412288K) : metal2_nofill has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412548K) : metal2_slit has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412548K) : metal2_text has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412548K) : metal2_opc has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412548K) : metal2_noqrc has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412548K) : metal2_res has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412812K) : metal2_iprobe has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412812K) : metal2_diffprb has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412812K) : baspoly_drw has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412812K) : baspoly_pin has 0 polygons
2026-09-22 20:51:25 +0200: Memory Usage (412812K) : psd_drw has 14 polygons
2026-09-22 20:51:25 +0200: Memory Usage (413076K) : nldb_drw has 0 polygons
