22-Sep-2026 19:32:58 | INFO    | KLayout version detected: 0.30.9 (required >= 0.30.5)
22-Sep-2026 19:32:58 | INFO    | Using DRC JSON file: /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
22-Sep-2026 19:32:58 | INFO    | Running IHP-SG13G2 main checks on design /work/build/scratch/bgr-resistor-bank-pilot-20260922-r1/bgr_resistor_bank_pilot.gds, topcell: bgr_resistor_bank_pilot
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : Starting running IHP-SG13G2 KLayout DRC runset on /work/build/scratch/bgr-resistor-bank-pilot-20260922-r1/bgr_resistor_bank_pilot.gds
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : Ruby Version for klayout: 3.2.3
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : Loading database to memory is complete.
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : IHP-SG13G2 KLayout DRC runset output at: /work/build/scratch/bgr-resistor-bank-stock-20260922-r1/drc/bgr_resistor_bank_pilot_bgr_resistor_bank_pilot_main.lyrdb
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : Evaluate switches.
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : tables selected: main
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : KLayout will use 128 thread(s) in tiling mode.
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : deep mode is enabled.
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : FEOL enabled: true
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : BEOL enabled: true
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : OFFGRID enabled: true
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : ANGLE enabled: true
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : PIN enabled: true
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : FORBIDDEN enabled: true
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : RECOMMENDED enabled: true
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : PreCheck DRC enabled: false
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : CONNECTIVITY_RULES enabled: true.
2026-09-22 19:33:01 +0200: Memory Usage (408168K) : Read in polygons from layers.
2026-09-22 19:33:01 +0200: Memory Usage (409384K) : activ_drw has 5 polygons
2026-09-22 19:33:01 +0200: Memory Usage (409384K) : activ_pin has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (409384K) : activ_mask has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (409384K) : activ_filler has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (409384K) : activ_nofill has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (409384K) : activ_opc has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (409384K) : activ_iopc has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (409384K) : activ_noqrc has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (409384K) : biwind_drw has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (409384K) : biwind_opc has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (410696K) : pemwind_drw has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (410696K) : gatpoly_drw has 1566 polygons
2026-09-22 19:33:01 +0200: Memory Usage (410696K) : gatpoly_pin has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (410696K) : gatpoly_filler has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (410696K) : gatpoly_nofill has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (410856K) : gatpoly_opc has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (410856K) : gatpoly_iopc has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (410856K) : gatpoly_noqrc has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411116K) : cont_drw has 3768 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411116K) : cont_opc has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411116K) : nsd_drw has 60 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411116K) : nsd_block has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411428K) : metal1_drw has 1602 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411428K) : metal1_pin has 798 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411428K) : metal1_mask has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411428K) : metal1_filler has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411692K) : metal1_nofill has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411692K) : metal1_slit has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411692K) : metal1_text has 1 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411692K) : metal1_opc has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411692K) : metal1_noqrc has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411692K) : metal1_res has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411692K) : metal1_iprobe has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411692K) : metal1_diffprb has 0 polygons
2026-09-22 19:33:01 +0200: Memory Usage (411692K) : passiv_drw has 0 polygons
