Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C1;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;0.127;
C2;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L10_11,CTX_L10_12,CTX_L30_14,CTX_L8_47;0.543;
C3;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L10_13,CTX_L10_7,CTX_L30_1,CTX_L8_11,CTX_L8_33,CTX_L8_36;2.185;
C4;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L10_14,CTX_L10_16,CTX_L30_15,CTX_L8_37,CTX_L8_43;0.299;
C5;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L10_15,CTX_L30_8,CTX_L8_38;0.722;
C6;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L10_18,CTX_L10_19,CTX_L10_31,CTX_L30_16,CTX_L8_16,CTX_L8_40,CTX_L8_50;0.002;
C7;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L10_2,CTX_L8_18;0.318;
C8;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L10_21,CTX_L10_24,CTX_L30_17,CTX_L8_60;0.048;
C9;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L10_23,CTX_L30_22,CTX_L30_3,CTX_L50_2,CTX_L8_59;0.158;
C10;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L10_29,CTX_L10_4,CTX_L30_5;0.185;
C11;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L10_3,CTX_L30_4;0.03;
C12;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L10_32,CTX_L8_20;0.065;
C13;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L10_33,CTX_L30_13;0.003;
C14;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L10_5,CTX_L8_12;0.025;
C15;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L10_8,CTX_L8_25;0.022;
C16;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L10_9,CTX_L30_9;0.048;
C17;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L126_0;0.067;
C18;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L126_2,CTX_L134_0;0.004;
C19;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L30_11,CTX_L50_14,CTX_L50_7;0.0;
C20;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L50_5;0.026;
C21;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_0;0.0;
C22;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_1;0.0;
C23;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_15;0.0;
C24;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_17;0.007;
C25;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_19;0.09;
C26;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_2;0.0;
C27;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_22;0.0;
C28;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_24;0.127;
C29;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_3;0.0;
C30;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_32;0.0;
C31;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_35;0.042;
C32;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_4;0.001;
C33;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_49;0.068;
C34;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_5;0.0;
C35;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_6;0.003;
C36;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_7;0.001;
C37;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;CTX_L8_9;0.072;
C38;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;FILL_L10_0;0.0;
C39;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;FILL_L10_28;0.01;
C40;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;FILL_L10_6;0.0;
C41;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;FILL_L50_2;0.009;
C42;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;FILL_L8_0;0.003;
C43;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;FILL_L8_1;0.0;
C44;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;FILL_L8_18;0.004;
C45;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;FILL_L8_19;0.0;
C46;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;FILL_L8_21;0.015;
C47;CTX_L10_0,CTX_L10_17,CTX_L10_6,CTX_L30_0,CTX_L30_6,CTX_L8_14,CTX_L8_39;VSUBS;0.566;
C48;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L10_10,CTX_L30_10,CTX_L8_42;0.009;
C49;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L10_11,CTX_L10_12,CTX_L30_14,CTX_L8_47;0.133;
C50;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L10_13,CTX_L10_7,CTX_L30_1,CTX_L8_11,CTX_L8_33,CTX_L8_36;0.839;
C51;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L10_14,CTX_L10_16,CTX_L30_15,CTX_L8_37,CTX_L8_43;0.031;
C52;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L10_15,CTX_L30_8,CTX_L8_38;0.35;
C53;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L10_18,CTX_L10_19,CTX_L10_31,CTX_L30_16,CTX_L8_16,CTX_L8_40,CTX_L8_50;0.005;
C54;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L10_2,CTX_L8_18;0.0;
C55;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L10_21,CTX_L10_24,CTX_L30_17,CTX_L8_60;0.075;
C56;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L10_23,CTX_L30_22,CTX_L30_3,CTX_L50_2,CTX_L8_59;0.307;
C57;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L10_29,CTX_L10_4,CTX_L30_5;0.058;
C58;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L10_3,CTX_L30_4;0.353;
C59;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L10_32,CTX_L8_20;0.529;
C60;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L10_5,CTX_L8_12;0.156;
C61;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L10_8,CTX_L8_25;0.075;
C62;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L10_9,CTX_L30_9;0.028;
C63;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L126_0;0.013;
C64;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L126_2,CTX_L134_0;0.01;
C65;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L50_5;0.004;
C66;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L8_1;0.0;
C67;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L8_15;0.0;
C68;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L8_17;0.009;
C69;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L8_19;0.003;
C70;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L8_2;0.0;
C71;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L8_24;0.071;
C72;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L8_26;0.002;
C73;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L8_30;0.023;
C74;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L8_32;0.041;
C75;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L8_35;0.056;
C76;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L8_46;0.216;
C77;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L8_49;0.002;
C78;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L8_5;0.003;
C79;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;CTX_L8_9;0.071;
C80;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;FILL_L10_28;0.005;
C81;CTX_L10_1,CTX_L10_20,CTX_L30_2,CTX_L8_41;VSUBS;0.185;
C82;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L10_11,CTX_L10_12,CTX_L30_14,CTX_L8_47;0.0;
C83;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L10_13,CTX_L10_7,CTX_L30_1,CTX_L8_11,CTX_L8_33,CTX_L8_36;0.497;
C84;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L10_14,CTX_L10_16,CTX_L30_15,CTX_L8_37,CTX_L8_43;0.103;
C85;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L10_18,CTX_L10_19,CTX_L10_31,CTX_L30_16,CTX_L8_16,CTX_L8_40,CTX_L8_50;0.119;
C86;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L10_21,CTX_L10_24,CTX_L30_17,CTX_L8_60;0.027;
C87;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L10_23,CTX_L30_22,CTX_L30_3,CTX_L50_2,CTX_L8_59;0.013;
C88;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L10_25,CTX_L10_30,CTX_L30_19,CTX_L30_23,CTX_L8_51;0.001;
C89;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L10_27,CTX_L8_45;0.011;
C90;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L10_29,CTX_L10_4,CTX_L30_5;0.018;
C91;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L10_32,CTX_L8_20;0.154;
C92;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L10_8,CTX_L8_25;0.002;
C93;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L10_9,CTX_L30_9;0.971;
C94;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L126_0;0.006;
C95;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L126_2,CTX_L134_0;0.011;
C96;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L8_26;0.012;
C97;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L8_27;0.005;
C98;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L8_28;0.005;
C99;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L8_29;0.002;
C100;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L8_30;0.0;
C101;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L8_31;0.014;
C102;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L8_32;0.0;
C103;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L8_34;0.008;
C104;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L8_35;0.305;
C105;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L8_44;0.001;
C106;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L8_46;0.052;
C107;CTX_L10_10,CTX_L30_10,CTX_L8_42;CTX_L8_49;0.117;
C108;CTX_L10_10,CTX_L30_10,CTX_L8_42;FILL_L50_17;0.0;
C109;CTX_L10_10,CTX_L30_10,CTX_L8_42;FILL_L50_2;0.002;
C110;CTX_L10_10,CTX_L30_10,CTX_L8_42;FILL_L50_9;0.095;
C111;CTX_L10_10,CTX_L30_10,CTX_L8_42;VSUBS;0.18;
C112;CTX_L10_11,CTX_L10_12,CTX_L30_14,CTX_L8_47;CTX_L10_13,CTX_L10_7,CTX_L30_1,CTX_L8_11,CTX_L8_33,CTX_L8_36;0.005;
C113;CTX_L10_11,CTX_L10_12,CTX_L30_14,CTX_L8_47;CTX_L10_14,CTX_L10_16,CTX_L30_15,CTX_L8_37,CTX_L8_43;0.135;
C114;CTX_L10_11,CTX_L10_12,CTX_L30_14,CTX_L8_47;CTX_L10_15,CTX_L30_8,CTX_L8_38;0.179;
C115;CTX_L10_11,CTX_L10_12,CTX_L30_14,CTX_L8_47;CTX_L10_18,CTX_L10_19,CTX_L10_31,CTX_L30_16,CTX_L8_16,CTX_L8_40,CTX_L8_50;0.0;
C116;CTX_L10_11,CTX_L10_12,CTX_L30_14,CTX_L8_47;CTX_L10_2,CTX_L8_18;0.009;
C117;CTX_L10_11,CTX_L10_12,CTX_L30_14,CTX_L8_47;CTX_L10_21,CTX_L10_24,CTX_L30_17,CTX_L8_60;0.011;
C118;CTX_L10_11,CTX_L10_12,CTX_L30_14,CTX_L8_47;CTX_L10_23,CTX_L30_22,CTX_L30_3,CTX_L50_2,CTX_L8_59;0.031;
C119;CTX_L10_11,CTX_L10_12,CTX_L30_14,CTX_L8_47;CTX_L10_25,CTX_L10_30,CTX_L30_19,CTX_L30_23,CTX_L8_51;0.004;
